time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2022-08-27 19:40:00,10.9939613,No Data,2548.5932617,103.0999985,105.5850296,1564.1119385,1586.3808594,50.0,
2022-08-27 19:50:00,10.9822989,No Data,2503.7905273,103.108696,105.5901031,1573.0559082,1587.019165,50.0,
2022-08-27 20:00:00,11.1386805,No Data,2550.385498,103.1497879,105.5951691,1581.9997559,1587.6574707,50.0,
2022-08-27 20:10:00,11.1639729,No Data,2502.5932617,103.1908875,105.6012421,1590.9436035,1618.0722656,50.0,
2022-08-27 20:20:00,11.1708193,No Data,2552.0,103.1999969,105.6279068,1652.229248,1675.8792725,50.0,
2022-08-27 20:30:00,11.1642618,No Data,2498.1071777,103.2009583,105.6545715,1606.5123291,1633.3884277,49.9589272,
2022-08-27 20:40:00,11.2034769,No Data,2531.7214355,103.2132568,105.6812363,1608.2401123,1634.6986084,50.0999985,
2022-08-27 20:50:00,11.1875162,No Data,2509.8100586,103.2255478,105.7077484,1609.9677734,1636.008667,50.0,
2022-08-27 21:00:00,11.4532633,No Data,2556.6767578,103.2378464,105.7338943,1611.6955566,1637.3187256,50.0030174,
2022-08-27 21:10:00,11.471364,No Data,2503.892334,103.250145,105.7600403,1613.4233398,1641.5551758,50.0,
2022-08-27 21:20:00,11.4837875,No Data,2547.1557617,103.2624359,105.7861862,1615.151001,1651.8494873,49.9516182,
2022-08-27 21:30:00,11.512804,No Data,2505.4523926,103.2747345,105.8123322,1616.8787842,1681.4645996,50.0,
2022-08-27 21:40:00,11.4952364,No Data,2529.6569824,103.2870331,105.8384705,1647.994751,1711.079834,49.9827461,
2022-08-27 21:50:00,11.4856644,No Data,2564.5048828,103.299324,105.8646164,1681.3283691,1740.6950684,50.0,
2022-08-27 22:00:00,11.5012712,No Data,2505.1184082,103.2626801,105.8907623,1714.6619873,1770.3103027,49.9822006,
2022-08-27 22:10:00,11.4666605,No Data,2530.6848145,103.20327,105.9000015,1746.2637939,1799.9255371,50.2000008,
2022-08-27 22:20:00,11.5087414,No Data,2503.3435059,103.1999969,105.9000015,1723.095459,1779.5112305,50.1775246,
2022-08-27 22:30:00,11.4984732,No Data,2521.3044434,103.2929382,105.9000015,1713.7338867,1755.3283691,49.9586868,
2022-08-27 22:40:00,11.468461,No Data,2520.060791,103.3000031,105.9000015,1704.3723145,1731.1456299,50.1378746,
2022-08-27 22:50:00,11.4804897,No Data,2510.8947754,103.3000031,105.9000015,1695.0107422,1706.9627686,50.0,
2022-08-27 23:00:00,11.5049906,No Data,2503.8024902,103.2535858,105.9000015,1685.649292,1698.0958252,49.9399109,
2022-08-27 23:10:00,11.5227747,No Data,2542.2119141,103.2035828,105.9000015,1675.6739502,1701.9296875,49.7999992,
2022-08-27 23:20:00,11.5008726,No Data,2495.2902832,103.1215515,105.9000015,1664.7647705,1705.7634277,50.0,
2022-08-27 23:30:00,11.4631929,No Data,2534.5324707,103.1264496,105.9000015,1653.8555908,1709.59729,49.8362656,
2022-08-27 23:40:00,11.5192347,No Data,2509.9575195,103.1619492,105.9000015,1642.9464111,1713.4310303,49.8013306,
2022-08-27 23:50:00,11.4817209,No Data,2553.1040039,103.1974564,105.9000015,1632.0372314,1711.5068359,50.0,
2022-08-28 00:00:00,11.5049477,No Data,2500.2873535,103.2329559,105.8912811,1622.8939209,1697.8878174,50.0052452,
2022-08-28 00:10:00,11.4918842,No Data,2519.8913574,103.2684631,105.8798523,1614.1560059,1684.2687988,49.8244438,
2022-08-28 00:20:00,11.4699993,No Data,2552.7175293,103.2981644,105.8684235,1605.4180908,1670.6497803,50.0,
