"feed temperature (C)","feed flow (t/HR)","steam flow (kg/hr)",top pressure  (mm-water-G),bottom pressure (mm-water-G),top temperature (C),bottom temperature (C),"bottom EDC (ppm)",Status
65,15,4800,1000,1600,103.495121,104.106029,0.044094319,OK
65,15,4800,1100,1200,102.941772,103.128593,0.043024878,OK
65,15,4800,1100,1300,103.102906,103.375545,0.043459547,OK
65,15,4800,1100,1400,103.263187,103.620751,0.043902662,OK
65,15,4800,1100,1500,103.422627,103.864237,0.044354363,OK
65,15,4800,1100,1600,103.581238,104.106029,0.044814793,OK
65,15,4800,1100,1700,103.739033,104.346153,0.045284093,OK
65,15,4800,1200,1300,103.188977,103.375546,0.044165053,OK
65,15,4800,1200,1400,103.349084,103.620751,0.044619994,OK
65,15,4800,1200,1500,103.508352,103.864237,0.045083735,OK
65,15,4800,1200,1600,103.666792,104.106029,0.045556424,OK
65,15,4800,1200,1700,103.824416,104.346153,0.04603821,OK
65,15,4800,1200,1800,103.981236,104.584635,0.046529242,OK
65,15,4800,1300,1400,103.434425,103.620752,0.045358253,OK
65,15,4800,1300,1500,103.593521,103.864237,0.045834377,OK
65,15,4800,1300,1600,103.751791,104.106029,0.04631967,OK
65,15,4800,1300,1700,103.909246,104.346153,0.046814289,OK
65,15,4800,1300,1800,104.065898,104.584635,0.04731839,OK
65,15,4800,1300,1900,104.221758,104.821499,0.047832131,OK
65,15,4800,1400,1500,103.678145,103.864238,0.046606735,OK
65,15,4800,1400,1600,103.836245,104.106029,0.047104986,OK
65,15,4800,1400,1700,103.993532,104.346153,0.047612794,OK
65,15,4800,1400,1800,104.150017,104.584635,0.048130323,OK
65,15,4800,1400,1900,104.305711,104.821499,0.048657735,OK
65,15,4800,1400,2000,104.460625,105.056771,0.049195198,OK
65,15,5000,400,500,101.164899,101.348526,0.032600343,OK
65,15,5000,400,600,101.333712,101.608539,0.032852753,OK
65,15,5000,400,700,101.50156,101.866596,0.03311037,OK
65,15,5000,400,800,101.668455,102.122725,0.0333732,OK
65,15,5000,400,900,101.834411,102.376958,0.03364131,OK
65,15,5000,400,1000,101.999443,102.629327,0.033914771,OK
65,15,5000,500,600,101.42528,101.608541,0.033258699,OK
65,15,5000,500,700,101.592939,101.866596,0.033522761,OK
65,15,5000,500,800,101.759646,102.122725,0.033792145,OK
65,15,5000,500,900,101.925417,102.376958,0.034066926,OK
65,15,5000,500,1000,102.090264,102.629327,0.034347178,OK
65,15,5000,500,1100,102.254203,102.879862,0.034632974,OK
65,15,5000,600,700,101.683688,101.866597,0.033947535,OK
65,15,5000,600,800,101.85021,102.122725,0.034223676,OK
65,15,5000,600,900,102.015796,102.376958,0.034505331,OK
65,15,5000,600,1000,102.18046,102.629327,0.034792578,OK
65,15,5000,600,1100,102.344217,102.879862,0.035085496,OK
65,15,5000,600,1200,102.50708,103.128592,0.035384163,OK
65,15,5000,700,800,101.940156,102.122726,0.034668093,OK
65,15,5000,700,900,102.105558,102.376958,0.034956831,OK
65,15,5000,700,1000,102.270041,102.629327,0.035251285,OK
65,15,5000,700,1100,102.433617,102.879862,0.035551538,OK
65,15,5000,700,1200,102.596301,103.128592,0.035857674,OK
65,15,5000,700,1300,102.758105,103.375546,0.036169776,OK
65,15,5000,800,900,102.194714,102.376959,0.035421738,OK
65,15,5000,800,1000,102.359016,102.629327,0.035723619,OK
65,15,5000,800,1100,102.522413,102.879862,0.036031429,OK
65,15,5000,800,1200,102.684918,103.128592,0.036345256,OK
65,15,5000,800,1300,102.846545,103.375546,0.036665189,OK
65,15,5000,800,1400,103.007307,103.620752,0.036991316,OK
65,15,5000,900,1000,102.447396,102.629328,0.036209903,OK
65,15,5000,900,1100,102.610614,102.879862,0.036525498,OK
65,15,5000,900,1200,102.772943,103.128592,0.036847248,OK
65,15,5000,900,1300,102.934394,103.375546,0.037175246,OK
65,15,5000,900,1400,103.094981,103.620752,0.037509584,OK
65,15,5000,900,1500,103.254716,103.864237,0.037850356,OK
65,15,5000,1000,1100,102.698231,102.879863,0.037034081,OK
65,15,5000,1000,1200,102.860383,103.128592,0.037363992,OK
65,15,5000,1000,1300,103.02166,103.375546,0.037700295,OK
65,15,5000,1000,1400,103.182073,103.620752,0.038043088,OK
65,15,5000,1000,1500,103.341636,103.864237,0.038392469,OK
65,15,5000,1000,1600,103.500361,104.106029,0.038748537,OK
65,15,5000,1100,1200,102.94725,103.128593,0.037895835,OK
65,15,5000,1100,1300,103.108353,103.375546,0.038240692,OK
65,15,5000,1100,1400,103.268594,103.620752,0.03859219,OK
65,15,5000,1100,1500,103.427985,103.864237,0.038950433,OK
65,15,5000,1100,1600,103.58654,104.106029,0.039315525,OK
65,15,5000,1100,1700,103.74427,104.346153,0.03968757,OK
65,15,5000,1200,1300,103.194482,103.375547,0.038796793,OK
65,15,5000,1200,1400,103.354551,103.620752,0.039157255,OK
65,15,5000,1200,1500,103.513773,103.864237,0.039524621,OK
65,15,5000,1200,1600,103.672158,104.106029,0.039899,OK
65,15,5000,1200,1700,103.82972,104.346153,0.040280502,OK
65,15,5000,1200,1800,103.98647,104.584635,0.040669237,OK
65,15,5000,1300,1400,103.439955,103.620753,0.03973865,OK
65,15,5000,1300,1500,103.599007,103.864237,0.040115408,OK
65,15,5000,1300,1600,103.757225,104.106029,0.040499345,OK
65,15,5000,1300,1700,103.914619,104.346153,0.040890578,OK
65,15,5000,1300,1800,104.071203,104.584635,0.041289221,OK
65,15,5000,1300,1900,104.226987,104.8215,0.041695391,OK
65,15,5000,1400,1500,103.683697,103.864238,0.040723172,OK
65,15,5000,1400,1600,103.841748,104.106029,0.041116947,OK
65,15,5000,1400,1700,103.998977,104.346153,0.041518192,OK
65,15,5000,1400,1800,104.155395,104.584635,0.041927028,OK
65,15,5000,1400,1900,104.311016,104.8215,0.042343575,OK
65,15,5000,1400,2000,104.465849,105.056771,0.042767957,OK
65,15,5200,400,500,101.169657,101.348527,0.029579863,OK
65,15,5200,400,600,101.33851,101.608539,0.029784825,OK
65,15,5200,400,700,101.506388,101.866596,0.029994052,OK
65,15,5200,400,800,101.673305,102.122725,0.030207554,OK
65,15,5200,400,900,101.839275,102.376958,0.03042538,OK
65,15,5200,400,1000,102.004313,102.629327,0.030647581,OK
65,15,5200,500,600,101.430066,101.608541,0.030111863,OK
65,15,5200,500,700,101.597758,101.866596,0.030326056,OK
65,15,5200,500,800,101.76449,102.122725,0.030544604,OK
65,15,5200,500,900,101.930277,102.376958,0.030767562,OK
65,15,5200,500,1000,102.095132,102.629327,0.030994983,OK
65,15,5200,500,1100,102.25907,102.879862,0.03122692,OK
65,15,5200,600,700,101.688504,101.866597,0.030667803,OK
65,15,5200,600,800,101.855052,102.122725,0.030891548,OK
65,15,5200,600,900,102.020656,102.376958,0.031119788,OK
65,15,5200,600,1000,102.18533,102.629327,0.031352581,OK
65,15,5200,600,1100,102.349088,102.879862,0.031589982,OK
65,15,5200,600,1200,102.511944,103.128592,0.03183205,OK
65,15,5200,700,800,101.945,102.122726,0.031248613,OK
65,15,5200,700,900,102.110422,102.376958,0.031482292,OK
65,15,5200,700,1000,102.274917,102.629327,0.031720613,OK
65,15,5200,700,1100,102.438496,102.879862,0.031963639,OK
65,15,5200,700,1200,102.601175,103.128592,0.032211429,OK
65,15,5200,700,1300,102.762966,103.375546,0.032464044,OK
65,15,5200,800,900,102.199588,102.37696,0.03185531,OK
65,15,5200,800,1000,102.363903,102.629327,0.032099326,OK
65,15,5200,800,1100,102.527305,102.879862,0.03234814,OK
65,15,5200,800,1200,102.689807,103.128592,0.032601819,OK
65,15,5200,800,1300,102.851423,103.375546,0.032860425,OK
65,15,5200,800,1400,103.012166,103.620752,0.033124023,OK
65,15,5200,900,1000,102.452298,102.629329,0.032488964,OK
65,15,5200,900,1100,102.615523,102.879862,0.032743739,OK
65,15,5200,900,1200,102.777851,103.128592,0.033003479,OK
65,15,5200,900,1300,102.939293,103.375546,0.033268252,OK
65,15,5200,900,1400,103.099863,103.620752,0.033538125,OK
65,15,5200,900,1500,103.259573,103.864238,0.033813167,OK
65,15,5200,1000,1100,102.703161,102.879863,0.033150694,OK
65,15,5200,1000,1200,102.865314,103.128592,0.033416675,OK
65,15,5200,1000,1300,103.026584,103.375546,0.033687794,OK
65,15,5200,1000,1400,103.186982,103.620752,0.033964125,OK
65,15,5200,1000,1500,103.346522,103.864238,0.034245738,OK
65,15,5200,1000,1600,103.505217,104.106029,0.034532707,OK
65,15,5200,1100,1200,102.952208,103.128593,0.033841674,OK
65,15,5200,1100,1300,103.113305,103.375546,0.034119328,OK
65,15,5200,1100,1400,103.273533,103.620752,0.034402305,OK
65,15,5200,1100,1500,103.432904,103.864238,0.034690681,OK
65,15,5200,1100,1600,103.591431,104.106029,0.034984532,OK
65,15,5200,1100,1700,103.749124,104.346154,0.035283935,OK
65,15,5200,1200,1300,103.199466,103.375547,0.034563132,OK
65,15,5200,1200,1400,103.359525,103.620752,0.034852951,OK
65,15,5200,1200,1500,103.518728,103.864238,0.035148287,OK
65,15,5200,1200,1600,103.677087,104.106029,0.03544922,OK
65,15,5200,1200,1700,103.834615,104.346154,0.03575583,OK
65,15,5200,1200,1800,103.991323,104.584635,0.036068199,OK
65,15,5200,1300,1400,103.444966,103.620753,0.035316352,OK
65,15,5200,1300,1500,103.604001,103.864238,0.035618852,OK
65,15,5200,1300,1600,103.762195,104.106029,0.035927073,OK
65,15,5200,1300,1700,103.919558,104.346154,0.0362411,OK
65,15,5200,1300,1800,104.076102,104.584635,0.036561017,OK
65,15,5200,1300,1900,104.231839,104.8215,0.036886911,OK
65,15,5200,1400,1500,103.688734,103.864239,0.036102676,OK
65,15,5200,1400,1600,103.846762,104.106029,0.036418399,OK
65,15,5200,1400,1700,104.003961,104.346153,0.036740057,OK
65,15,5200,1400,1800,104.160343,104.584635,0.03706774,OK
65,15,5200,1400,1900,104.315918,104.8215,0.037401538,OK
65,15,5200,1400,2000,104.470699,105.056772,0.037741541,OK
65,15,5400,400,500,101.173975,101.348527,0.02710903,OK
65,15,5400,400,600,101.342889,101.60854,0.027277511,OK
65,15,5400,400,700,101.51082,101.866596,0.027449563,OK
65,15,5400,400,800,101.677782,102.122725,0.027625196,OK
65,15,5400,400,900,101.843789,102.376959,0.027804446,OK
65,15,5400,400,1000,102.008856,102.629328,0.027987351,OK
65,15,5400,500,600,101.43441,101.608541,0.027544423,OK
65,15,5400,500,700,101.602156,101.866596,0.027720364,OK
65,15,5400,500,800,101.768935,102.122725,0.027899946,OK
65,15,5400,500,900,101.93476,102.376959,0.028083209,OK
65,15,5400,500,1000,102.099645,102.629328,0.02827019,OK
65,15,5400,500,1100,102.263607,102.879862,0.02846093,OK
65,15,5400,600,700,101.692873,101.866597,0.027998941,OK
65,15,5400,600,800,101.859469,102.122725,0.028182584,OK
65,15,5400,600,900,102.025113,102.376959,0.02836997,OK
65,15,5400,600,1000,102.189819,102.629328,0.028561142,OK
65,15,5400,600,1100,102.353602,102.879862,0.028756141,OK
65,15,5400,600,1200,102.516475,103.128592,0.028955009,OK
65,15,5400,700,800,101.949395,102.122726,0.028473279,OK
65,15,5400,700,900,102.114859,102.376959,0.028664907,OK
65,15,5400,700,1000,102.279388,102.629328,0.028860387,OK
65,15,5400,700,1100,102.442993,102.879862,0.029059763,OK
65,15,5400,700,1200,102.605691,103.128592,0.029263081,OK
65,15,5400,700,1300,102.767493,103.375546,0.029470385,OK
65,15,5400,800,900,102.204009,102.37696,0.028968197,OK
65,15,5400,800,1000,102.368359,102.629328,0.029168107,OK
65,15,5400,800,1100,102.531789,102.879862,0.029371985,OK
65,15,5400,800,1200,102.694312,103.128592,0.029579878,OK
65,15,5400,800,1300,102.855941,103.375546,0.029791832,OK
65,15,5400,800,1400,103.016689,103.620752,0.030007896,OK
65,15,5400,900,1000,102.456745,102.629329,0.029484491,OK
65,15,5400,900,1100,102.62,102.879862,0.029692998,OK
65,15,5400,900,1200,102.782349,103.128592,0.029905594,OK
65,15,5400,900,1300,102.943806,103.375546,0.03012233,OK
65,15,5400,900,1400,103.104383,103.620752,0.030343256,OK
65,15,5400,900,1500,103.264094,103.864238,0.030568421,OK
65,15,5400,1000,1100,102.707634,102.879863,0.030022997,OK
65,15,5400,1000,1200,102.869811,103.128592,0.030240432,OK
65,15,5400,1000,1300,103.031096,103.375546,0.030462084,OK
65,15,5400,1000,1400,103.191504,103.620752,0.030688008,OK
65,15,5400,1000,1500,103.351045,103.864238,0.030918256,OK
65,15,5400,1000,1600,103.509734,104.10603,0.031152882,OK
65,15,5400,1100,1200,102.956706,103.128593,0.030584593,OK
65,15,5400,1100,1300,103.117821,103.375546,0.030811302,OK
65,15,5400,1100,1400,103.27806,103.620752,0.031042366,OK
65,15,5400,1100,1500,103.437434,103.864238,0.031277841,OK
65,15,5400,1100,1600,103.595957,104.10603,0.031517781,OK
65,15,5400,1100,1700,103.75364,104.346154,0.031762245,OK
65,15,5400,1200,1300,103.20399,103.375547,0.031170198,OK
65,15,5400,1200,1400,103.364061,103.620752,0.031406549,OK
65,15,5400,1200,1500,103.523269,103.864238,0.031647397,OK
65,15,5400,1200,1600,103.681626,104.10603,0.031892803,OK
65,15,5400,1200,1700,103.839144,104.346154,0.032142825,OK
65,15,5400,1200,1800,103.995836,104.584636,0.032397523,OK
65,15,5400,1300,1400,103.449515,103.620753,0.031780776,OK
65,15,5400,1300,1500,103.608557,103.864238,0.032027153,OK
65,15,5400,1300,1600,103.76675,104.10603,0.032278178,OK
65,15,5400,1300,1700,103.924105,104.346154,0.032533915,OK
65,15,5400,1300,1800,104.080635,104.584636,0.032794426,OK
65,15,5400,1300,1900,104.236351,104.8215,0.033059775,OK
65,15,5400,1400,1500,103.693308,103.864239,0.032417338,OK
65,15,5400,1400,1600,103.851337,104.10603,0.032674143,OK
65,15,5400,1400,1700,104.008531,104.346154,0.032935757,OK
65,15,5400,1400,1800,104.164899,104.584636,0.033202245,OK
65,15,5400,1400,1900,104.320455,104.8215,0.033473675,OK
65,15,5400,1400,2000,104.475209,105.056772,0.033750112,OK
65,15,5600,400,500,101.177913,101.348527,0.025056803,OK
65,15,5600,400,600,101.346906,101.60854,0.025196755,OK
65,15,5600,400,700,101.514909,101.866596,0.025339756,OK
65,15,5600,400,800,101.681935,102.122725,0.025485817,OK
65,15,5600,400,900,101.847999,102.376959,0.025634964,OK
65,15,5600,400,1000,102.013115,102.629328,0.025787223,OK
65,15,5600,500,600,101.43837,101.608541,0.025417206,OK
65,15,5600,500,700,101.606189,101.866596,0.025563305,OK
65,15,5600,500,800,101.773033,102.122725,0.025712509,OK
65,15,5600,500,900,101.938916,102.376959,0.025864846,OK
65,15,5600,500,1000,102.103853,102.629328,0.026020344,OK
65,15,5600,500,1100,102.267858,102.879863,0.026179031,OK
65,15,5600,600,700,101.696856,101.866598,0.025793157,OK
65,15,5600,600,800,101.863518,102.122725,0.025945588,OK
65,15,5600,600,900,102.029222,102.376959,0.026101198,OK
65,15,5600,600,1000,102.19398,102.629328,0.02626002,OK
65,15,5600,600,1100,102.357808,102.879862,0.026422083,OK
65,15,5600,600,1200,102.520719,103.128592,0.026587418,OK
65,15,5600,700,800,101.9534,102.122727,0.026185181,OK
65,15,5600,700,900,102.118925,102.376959,0.026344154,OK
65,15,5600,700,1000,102.283507,102.629328,0.026506387,OK
65,15,5600,700,1100,102.447159,102.879862,0.026671914,OK
65,15,5600,700,1200,102.609896,103.128592,0.026840767,OK
65,15,5600,700,1300,102.77173,103.375546,0.02701298,OK
65,15,5600,800,900,102.208037,102.37696,0.026593845,OK
65,15,5600,800,1000,102.372442,102.629328,0.026759583,OK
65,15,5600,800,1100,102.53592,102.879862,0.026928666,OK
65,15,5600,800,1200,102.698483,103.128592,0.027101131,OK
65,15,5600,800,1300,102.860146,103.375546,0.027277012,OK
65,15,5600,800,1400,103.020921,103.620752,0.027456345,OK
65,15,5600,900,1000,102.460795,102.629329,0.027019748,OK
65,15,5600,900,1100,102.624099,102.879862,0.027192484,OK
65,15,5600,900,1200,102.786491,103.128592,0.027368658,OK
65,15,5600,900,1300,102.947983,103.375546,0.027548306,OK
65,15,5600,900,1400,103.108588,103.620752,0.027731464,OK
65,15,5600,900,1500,103.26832,103.864238,0.027918172,OK
65,15,5600,1000,1100,102.711707,102.879864,0.027463514,OK
65,15,5600,1000,1200,102.873928,103.128592,0.027643498,OK
65,15,5600,1000,1300,103.03525,103.375546,0.027827013,OK
65,15,5600,1000,1400,103.195687,103.620752,0.028014101,OK
65,15,5600,1000,1500,103.355251,103.864238,0.028204801,OK
65,15,5600,1000,1600,103.513956,104.10603,0.028399152,OK
65,15,5600,1100,1200,102.960802,103.128594,0.027925804,OK
65,15,5600,1100,1300,103.121956,103.375546,0.028113294,OK
65,15,5600,1100,1400,103.282226,103.620752,0.028304417,OK
65,15,5600,1100,1500,103.441624,103.864238,0.028499217,OK
65,15,5600,1100,1600,103.600164,104.10603,0.028697734,OK
65,15,5600,1100,1700,103.757858,104.346154,0.028900011,OK
65,15,5600,1200,1300,103.20811,103.375547,0.028407307,OK
65,15,5600,1200,1400,103.368213,103.620752,0.028602577,OK
65,15,5600,1200,1500,103.527447,103.864238,0.028801587,OK
65,15,5600,1200,1600,103.685823,104.10603,0.029004383,OK
65,15,5600,1200,1700,103.843353,104.346154,0.029211009,OK
65,15,5600,1200,1800,104.000051,104.584636,0.029421509,OK
65,15,5600,1300,1400,103.453657,103.620753,0.028908747,OK
65,15,5600,1300,1500,103.612727,103.864238,0.029112084,OK
65,15,5600,1300,1600,103.77094,104.10603,0.029319275,OK
65,15,5600,1300,1700,103.928309,104.346154,0.029530368,OK
65,15,5600,1300,1800,104.084846,104.584636,0.029745407,OK
65,15,5600,1300,1900,104.240563,104.821501,0.029964442,OK
65,15,5600,1400,1500,103.697474,103.864239,0.029430883,OK
65,15,5600,1400,1600,103.855525,104.10603,0.02964259,OK
65,15,5600,1400,1700,104.012733,104.346154,0.02985827,OK
65,15,5600,1400,1800,104.169111,104.584636,0.030077973,OK
65,15,5600,1400,1900,104.324669,104.821501,0.030301748,OK
65,15,5600,1400,2000,104.479419,105.056772,0.030529646,OK
65,15,5800,400,500,101.18152,101.348527,0.023328612,OK
65,15,5800,400,600,101.350608,101.60854,0.023445887,OK
65,15,5800,400,700,101.518699,101.866596,0.023565812,OK
65,15,5800,400,800,101.685806,102.122725,0.023688398,OK
65,15,5800,400,900,101.851944,102.376959,0.023813662,OK
65,15,5800,400,1000,102.017127,102.629328,0.023941624,OK
65,15,5800,500,600,101.441997,101.608541,0.023629917,OK
65,15,5800,500,700,101.609905,101.866596,0.023752352,OK
65,15,5800,500,800,101.776831,102.122725,0.02387748,OK
65,15,5800,500,900,101.942789,102.376959,0.024005323,OK
65,15,5800,500,1000,102.107794,102.629328,0.024135902,OK
65,15,5800,500,1100,102.27186,102.879863,0.024269236,OK
65,15,5800,600,700,101.700502,101.866598,0.023944081,OK
65,15,5800,600,800,101.867248,102.122725,0.024071816,OK
65,15,5800,600,900,102.033028,102.376959,0.024202302,OK
65,15,5800,600,1000,102.197855,102.629328,0.024335561,OK
65,15,5800,600,1100,102.361746,102.879863,0.024471614,OK
65,15,5800,600,1200,102.524712,103.128593,0.024610485,OK
65,15,5800,700,800,101.957066,102.122727,0.024271502,OK
65,15,5800,700,900,102.122669,102.376959,0.024404697,OK
65,15,5800,700,1000,102.287321,102.629328,0.024540703,OK
65,15,5800,700,1100,102.451037,102.879863,0.024679543,OK
65,15,5800,700,1200,102.61383,103.128593,0.024821242,OK
65,15,5800,700,1300,102.775715,103.375547,0.024965824,OK
65,15,5800,800,900,102.211722,102.37696,0.02461261,OK
65,15,5800,800,1000,102.376199,102.629328,0.024751433,OK
65,15,5800,800,1100,102.539742,102.879863,0.024893129,OK
65,15,5800,800,1200,102.702364,103.128593,0.025037727,OK
65,15,5800,800,1300,102.864078,103.375547,0.02518525,OK
65,15,5800,800,1400,103.024898,103.620753,0.025335726,OK
65,15,5800,900,1000,102.464501,102.629329,0.024967855,OK
65,15,5800,900,1100,102.627871,102.879863,0.025112482,OK
65,15,5800,900,1200,102.790322,103.128593,0.025260051,OK
65,15,5800,900,1300,102.951867,103.375547,0.025410591,OK
65,15,5800,900,1400,103.112519,103.620753,0.025564128,OK
65,15,5800,900,1500,103.272291,103.864238,0.02572069,OK
65,15,5800,1000,1100,102.715433,102.879864,0.025337712,OK
65,15,5800,1000,1200,102.877714,103.128593,0.02548833,OK
65,15,5800,1000,1300,103.03909,103.375547,0.025641961,OK
65,15,5800,1000,1400,103.199575,103.620753,0.025798637,OK
65,15,5800,1000,1500,103.359181,103.864238,0.025958386,OK
65,15,5800,1000,1600,103.517921,104.10603,0.026121238,OK
65,15,5800,1100,1200,102.964548,103.128594,0.025722678,OK
65,15,5800,1100,1300,103.125757,103.375547,0.025879482,OK
