LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,time
13.0234995,137.8850861,1234.49646,105.7800674,109.2838821,3173.8935547,3173.3703613,49.8900642,2024-06-19 08:00:00
13.2621651,137.8871918,1226.262085,105.6999969,109.1795807,2944.0441895,2948.1806641,50.9438705,2024-06-19 08:10:00
13.0412979,137.8892975,1241.8931885,105.5306473,108.9099197,3085.5112305,3099.5905762,50.2045784,2024-06-19 08:20:00
13.2792397,137.8914032,1238.7888184,105.8146362,108.844429,2905.9599609,2923.9890137,48.5999985,2024-06-19 08:30:00
13.2160387,137.8934937,1245.4888916,105.5,108.805481,2811.7421875,2837.6943359,51.479557,2024-06-19 08:40:00
13.3014755,137.8955994,1229.2752686,105.6293716,108.8292847,2892.449707,2909.0871582,51.9799881,2024-06-19 08:50:00
13.3000002,137.8977051,1240.6865234,105.6254425,108.853096,2852.6921387,2891.5869141,52.0368652,2024-06-19 09:00:00
13.3552856,137.8998108,1233.2053223,105.6922379,108.8769073,2856.0327148,2856.3962402,52.8846703,2024-06-19 09:10:00
13.1830101,137.9845581,1228.7003174,105.5716553,108.9120026,3032.387207,3049.9101563,49.2199821,2024-06-19 09:20:00
13.3280115,138.0771637,1221.545166,105.5,109.0999985,2965.9782715,2972.8129883,49.7999992,2024-06-19 09:30:00
13.2546015,138.1697693,1232.7288818,105.3045197,109.0999985,3055.8010254,3074.159668,50.3367462,2024-06-19 09:40:00
13.1460142,138.2623596,1236.1060791,105.2154541,109.0999985,3056.7700195,3087.4831543,50.1980705,2024-06-19 09:50:00
12.6545868,138.3549652,1232.8487549,105.7735291,109.0999985,3045.9768066,3064.1147461,49.5,2024-06-19 10:00:00
12.525239,138.4475555,1234.8962402,105.7770233,109.3510208,3091.5495605,3121.8413086,48.0,2024-06-19 10:10:00
12.6782875,138.5401611,1242.8969727,105.7478943,109.0510101,2972.8876953,2993.878418,51.0379677,2024-06-19 10:20:00
12.5896025,138.6327667,1236.8892822,105.2689362,109.1464539,3225.0268555,3257.0268555,48.4166222,2024-06-19 10:30:00
12.6065178,138.7253571,1223.1730957,105.6225204,109.1279373,3023.6342773,3042.9892578,50.4525948,2024-06-19 10:40:00
12.5210838,138.8179626,1235.7246094,105.7275238,109.0244827,2997.5332031,3022.0930176,50.1347809,2024-06-19 10:50:00
12.4965229,138.910553,1228.2668457,105.191803,108.6516113,2845.088623,2831.447998,49.639946,2024-06-19 11:00:00
12.183465,139.0031586,1232.4654541,107.5,110.357605,4028.1777344,4043.7766113,50.5904961,2024-06-19 11:10:00
12.3380718,139.0957642,1173.6447754,107.9448471,112.8467789,4023.1359863,4048.5366211,51.0830727,2024-06-19 11:20:00
12.1275358,139.1883545,1147.1323242,105.9574814,109.6028595,3156.7993164,3168.9326172,49.4440155,2024-06-19 11:30:00
12.2929049,139.2809601,1195.5534668,105.6153946,109.0102844,2977.9467773,2975.1943359,50.2999992,2024-06-19 11:40:00
12.322319,139.3735504,1186.5522461,105.9336853,109.0449677,2991.6274414,2987.5874023,50.0,2024-06-19 11:50:00
12.4159784,139.466156,1189.8961182,105.6999969,109.0796509,2999.467041,3009.1210938,49.8185921,2024-06-19 12:00:00
12.2277164,139.5587463,1197.4645996,105.8174057,109.0860672,2962.7636719,2928.251709,50.6002083,2024-06-19 12:10:00
12.4639034,139.6513519,1197.5961914,105.6771774,109.0523605,3077.8623047,3088.2211914,49.4824944,2024-06-19 12:20:00
12.2679853,139.7439575,1197.8977051,105.7027435,109.0186539,2952.5305176,2961.762207,50.4102287,2024-06-19 12:30:00
12.2227011,139.8365479,1203.5784912,105.5231171,108.9849472,3012.159668,3020.817627,49.8944244,2024-06-19 12:40:00
12.4221716,139.9291534,1199.8939209,105.3152161,108.9512405,2947.0898438,2952.5883789,50.3946991,2024-06-19 12:50:00
12.3554697,140.0217438,1191.4885254,105.3981171,108.9175339,2920.6489258,2916.2939453,50.2448883,2024-06-19 13:00:00
12.400177,140.1143494,1195.9553223,105.2226791,108.9885864,3051.005127,3059.005127,49.5725975,2024-06-19 13:10:00
12.2689085,140.206955,1206.7840576,105.5,109.0999985,2933.5844727,2960.0778809,50.4826355,2024-06-19 13:20:00
12.4293623,140.2995453,1202.1679688,105.5302963,109.0999985,2920.4584961,2935.7792969,49.7999992,2024-06-19 13:30:00
12.2600002,140.3921509,1198.3990479,105.4662247,109.0999985,2973.998291,2986.9411621,49.8732338,2024-06-19 13:40:00
12.2415781,140.4847412,1204.5535889,105.3816376,109.0999985,3010.6625977,3005.2685547,50.1946144,2024-06-19 13:50:00
12.3952599,140.5773468,1188.6234131,105.2674561,109.0999985,3037.0666504,3031.7192383,49.6199074,2024-06-19 14:00:00
12.3495541,140.6699524,1193.7333984,105.5081253,109.0999985,2935.2023926,2941.7268066,50.435215,2024-06-19 14:10:00
11.9589539,140.7625427,1142.7922363,105.0,109.5354996,3405.6030273,3409.8852539,48.4476318,2024-06-19 14:20:00
11.9021454,140.8551483,965.0519409,108.138916,111.4301453,4343.5517578,4342.5517578,51.6470757,2024-06-19 14:30:00
8.4352188,140.9477386,857.2446899,106.9454041,110.7441711,3523.6503906,3527.3496094,46.5823174,2024-06-19 14:40:00
6.493073,141.0403442,848.3187866,107.1876984,110.2579727,3910.3557129,3908.8706055,50.8327751,2024-06-19 14:50:00
6.6651831,141.1329346,852.3689575,108.5,111.648735,4707.7456055,4709.7456055,49.6140594,2024-06-19 15:00:00
6.503942,141.2255402,852.4919434,110.8546677,114.0,5409.0073242,5411.8803711,49.2654572,2024-06-19 15:10:00
6.5515428,141.3181458,688.7781982,109.7783127,113.4701233,4910.5800781,4911.659668,49.8296852,2024-06-19 15:20:00
6.6278558,141.4107361,657.7402344,108.6511536,112.0675583,4270.918457,4274.1113281,50.0379219,2024-06-19 15:30:00
6.3220091,141.5033417,613.7967529,108.0999985,111.4421616,4086.3525391,4067.0078125,49.7779655,2024-06-19 15:40:00
6.4900002,141.595932,599.6813354,107.5728302,111.0021591,3812.1257324,3868.2766113,49.8472672,2024-06-19 15:50:00
6.3421998,141.6885376,603.5195313,107.5826187,110.7129593,3879.3312988,3910.7509766,49.6103897,2024-06-19 16:00:00
6.2090392,141.7811432,606.7967529,107.4060287,110.7543411,4019.3115234,4003.8688965,50.0474586,2024-06-19 16:10:00
7.1007895,141.8737335,604.260437,107.4000015,110.795723,3838.1726074,3792.1804199,50.1334419,2024-06-19 16:20:00
7.3699999,141.9663391,609.4649658,107.0999985,110.7039413,3782.057373,3820.2817383,50.0,2024-06-19 16:30:00
7.1699452,142.0589294,598.1594849,107.2538834,110.5967865,3723.5114746,3728.019043,50.0107079,2024-06-19 16:40:00
7.1919923,142.151535,596.0992432,107.1638489,110.5374222,3848.9875488,3851.9377441,50.038723,2024-06-19 16:50:00
7.1504359,142.2441406,599.7890015,107.1999969,110.7242126,3782.8708496,3783.7268066,49.7999992,2024-06-19 17:00:00
7.0699997,141.7723541,596.6990967,107.2585678,110.7659836,3843.7885742,3847.1345215,49.968029,2024-06-19 17:10:00
7.0446486,140.4420624,601.7936401,107.3731537,110.8077469,3860.6894531,3846.0864258,50.0689697,2024-06-19 17:20:00
6.7491918,139.1117706,603.3290405,107.4000015,110.8495102,3818.0163574,3820.8662109,50.0,2024-06-19 17:30:00
6.0873914,137.7814789,604.1547852,107.5,110.8912735,3863.4946289,3874.3115234,49.9977074,2024-06-19 17:40:00
5.9012842,136.4512024,604.5949097,107.5334702,110.9330368,3872.9677734,3894.482666,49.9107704,2024-06-19 17:50:00
6.0795932,135.1209106,603.8419189,107.5550842,110.9748001,3913.871582,3930.095459,49.6982422,2024-06-19 18:00:00
4.9784861,133.7906189,602.9672241,108.0461273,111.3156433,3990.3364258,4008.9960938,50.0,2024-06-19 18:10:00
5.1230664,132.4603424,537.6330566,107.5999985,110.9088516,3858.2370605,3855.7260742,50.2775497,2024-06-19 18:20:00
5.0353107,131.1300507,549.0,107.4406815,110.7714539,3818.5644531,3813.1208496,50.5893822,2024-06-19 18:30:00
1.3342241,129.7997589,0.0,102.4481201,107.5730057,1418.8203125,1381.4112549,21.0872211,2024-06-19 18:40:00
1.3189936,128.4694672,0.0,99.5807266,101.5224228,707.4335938,645.59729,0.0,2024-06-19 18:50:00
1.3745621,127.139183,0.0,98.4473953,100.4469147,480.3681641,472.2799988,0.0,2024-06-19 19:00:00
1.3480893,125.8088989,0.0,97.5395508,99.56884,383.7606812,321.513855,0.0,2024-06-19 19:10:00
1.4669838,124.4786148,0.0,96.6316986,98.6907654,287.1531982,315.8451233,0.0,2024-06-19 19:20:00
1.5469028,123.1483231,0.0,95.6402359,97.6622314,297.3510742,310.6726379,0.0,2024-06-19 19:30:00
1.5087566,121.8180389,0.0,91.2533188,84.6444855,6.1072898,5.7801132,0.0,2024-06-19 19:40:00
2.2700737,120.4877472,0.0,96.3839798,42.4309006,1532.1374512,1502.427002,43.8275261,2024-06-19 19:50:00
2.5676887,119.1574631,0.0,86.9534225,58.7581902,5.3052239,5.2393899,51.1702652,2024-06-19 20:00:00
2.780683,117.8271713,0.0,64.9651337,69.4796143,26.8235035,26.4906445,48.5071869,2024-06-19 20:10:00
2.6940019,116.4968872,0.0,64.2085419,69.108963,48.3417854,47.7418976,49.7524834,2024-06-19 20:20:00
2.9400001,115.1666031,388.4715576,94.1466293,89.6965637,2487.9047852,2509.4089355,49.6553535,2024-06-19 20:30:00
2.6907105,113.8363113,401.8156738,104.9129333,106.5619049,2941.8806152,2965.0183105,49.9651108,2024-06-19 20:40:00
2.6331642,112.5060272,397.2998962,107.0,109.298027,3534.8706055,3540.7258301,49.8909988,2024-06-19 20:50:00
2.78,111.1757355,406.9459839,107.2774582,110.1928482,3624.5593262,3634.5805664,49.9973221,2024-06-19 21:00:00
2.7791495,109.8454514,406.8603821,107.0511475,110.1032944,3558.9282227,3563.1867676,49.6649208,2024-06-19 21:10:00
2.6821465,108.5151596,397.8968506,107.1591492,110.0137405,3489.6928711,3502.588623,49.5931702,2024-06-19 21:20:00
2.5240657,107.1848755,403.9507446,106.8962936,109.9241867,3510.467041,3503.9562988,49.7000008,2024-06-19 21:30:00
4.2304401,105.8545914,489.4764404,107.842392,110.4543762,3844.5527344,3843.751709,48.5432701,2024-06-19 21:40:00
4.1151857,104.5242996,896.0682983,107.834816,111.0803452,4216.1748047,4229.1484375,48.1991844,2024-06-19 21:50:00
1.7925714,103.1940155,536.7573242,107.1999969,110.3831635,3662.5979004,3661.157959,50.0682335,2024-06-19 22:00:00
1.8084805,101.8637238,0.0,95.2161865,102.2654877,949.2228394,933.3779297,28.3265762,2024-06-19 22:10:00
1.8243896,100.5334396,0.0,87.2021561,94.1718903,1135.0866699,1131.7977295,11.7530546,2024-06-19 22:20:00
1.8402987,99.2031479,0.0,79.8518219,87.5031357,600.1499023,612.8930054,38.509182,2024-06-19 22:30:00
1.8562077,97.8728638,0.0,75.493721,78.4037323,1162.7252197,1184.5809326,15.6468391,2024-06-19 22:40:00
1.8405559,96.5425797,0.0,73.4035187,76.1310425,610.1661377,626.758667,0.0,2024-06-19 22:50:00
1.8691039,95.2122879,0.0,68.835022,74.0990524,609.3394775,645.6954956,0.0,2024-06-19 23:00:00
1.8988558,93.8820038,0.0,67.5165405,73.5383224,684.1146851,692.3372803,0.0,2024-06-19 23:10:00
1.9044492,92.551712,0.0,65.3115311,73.175209,702.7792358,694.6428833,0.0,2024-06-19 23:20:00
1.9328278,91.2214279,0.0,68.9698868,73.1127014,798.987793,833.3550415,0.0,2024-06-19 23:30:00
1.9570515,89.8911362,0.0,76.2263565,72.7998047,896.8804321,924.4500122,0.0,2024-06-19 23:40:00
1.9749086,88.5608521,0.0,79.3499451,72.4230118,899.1980591,925.7487793,0.0,2024-06-19 23:50:00
1.9927657,87.2305679,0.0,79.5047913,72.0462189,901.515686,927.0474854,0.0,2024-06-20 00:00:00
1.975232,85.9002762,0.0,78.8889084,71.72612,903.833252,928.3461914,0.0,2024-06-20 00:10:00
2.0206325,84.5699921,0.0,77.9055481,71.5129089,881.524231,905.524231,0.0,2024-06-20 00:20:00
2.9715078,83.2397003,0.0,76.814621,71.2997055,902.2774658,926.2774658,0.0,2024-06-20 00:30:00
6.321701,81.9094162,0.0,75.090744,70.9914474,742.0105591,767.1815796,0.0,2024-06-20 00:40:00
11.3339262,80.5791245,0.0,72.874794,67.9000015,0.3997628,3.7733202,0.0,2024-06-20 00:50:00
1.9247719,79.2488403,0.0,71.2086487,63.6129074,2.8487399,26.8889656,86.3033905,2024-06-20 01:00:00
1.8735679,78.7844086,0.0,62.9474945,57.6953888,5.2977166,291.0757751,85.1109238,2024-06-20 01:10:00
1.8237277,78.3529816,0.0,60.6208534,52.4782257,7.7466936,2946.2011719,84.4788971,2024-06-20 01:20:00
1.8108441,77.9215546,0.0,59.1280785,51.1915894,10.1956711,2905.4208984,84.9000015,2024-06-20 01:30:00
1.8663727,77.4901276,0.0,57.8827324,50.1276894,12.6446476,784.2919312,85.6322098,2024-06-20 01:40:00
1.8905383,77.0587006,0.0,51.6639175,50.2116013,15.0936251,2.8828938,86.1271286,2024-06-20 01:50:00
1.9053261,76.6272736,0.0,46.4138412,50.295517,17.5426025,9.1074524,86.4585114,2024-06-20 02:00:00
1.9305017,76.1958466,0.0,43.3321381,50.9522133,19.9915791,15.3320112,86.1745453,2024-06-20 02:10:00
1.9556773,75.7644196,0.0,42.1811256,51.118885,22.4405556,21.5565701,86.0,2024-06-20 02:20:00
1.9722716,75.3329849,0.0,41.1181183,51.2855568,24.8895321,27.7811279,85.9000015,2024-06-20 02:30:00
1.9894611,74.9015579,0.0,40.2893333,51.7742004,27.3385105,34.0056877,85.7099915,2024-06-20 02:40:00
2.0092397,74.4701309,0.0,39.5922852,52.3148193,29.787487,40.2302437,85.7368469,2024-06-20 02:50:00
2.1450551,74.0387039,0.0,38.9468613,52.7553368,32.2364655,46.4548035,85.5999985,2024-06-20 03:00:00
2.1854217,73.6072769,0.0,38.4562111,52.8948708,34.6854401,52.6793633,85.4000015,2024-06-20 03:10:00
2.2146177,73.1758499,0.0,37.7457085,53.0489082,37.1344185,58.903923,85.3586349,2024-06-20 03:20:00
2.2717597,72.7444229,0.0,37.1957664,53.2472572,39.5833969,235.6366882,85.3777618,2024-06-20 03:30:00
2.3003316,72.3129959,0.0,37.5710602,53.3913536,42.0323715,467.034729,85.097702,2024-06-20 03:40:00
2.3289034,71.8815689,0.0,38.0585213,53.3537521,44.4813499,698.4328003,85.0695343,2024-06-20 03:50:00
2.3574753,71.4501419,0.0,38.0731888,53.3161469,46.9303246,929.8308105,85.0413589,2024-06-20 04:00:00
2.3860469,71.0187149,0.0,38.0437775,53.2785416,49.379303,1161.2288818,85.0131912,2024-06-20 04:10:00
2.4000001,70.5872879,0.0,38.0143661,53.2409363,51.8282814,1274.256958,84.8000031,2024-06-20 04:20:00
2.4000001,70.1558533,0.0,37.9025536,53.2033348,54.277256,1437.3562012,84.7035904,2024-06-20 04:30:00
2.4000001,69.7244263,0.0,37.7120743,53.1657295,56.7262344,1600.4554443,84.6721497,2024-06-20 04:40:00
2.4000001,69.2929993,0.0,37.5215988,53.1281242,59.1752129,1763.5546875,84.680481,2024-06-20 04:50:00
2.4198601,68.8615723,0.0,37.3311234,53.090519,61.6241875,1926.6539307,84.6155548,2024-06-20 05:00:00
2.4471335,68.4301453,0.0,37.1406441,53.0529175,177.1819916,2089.7531738,84.6677322,2024-06-20 05:10:00
2.4669318,67.9987183,0.0,36.9501686,53.0153122,315.183197,2235.0908203,84.4000015,2024-06-20 05:20:00
2.4479444,67.5672913,0.0,36.7596893,52.9777069,465.2745667,2389.449707,84.2157822,2024-06-20 05:30:00
2.4289567,67.1358643,0.0,36.5692139,52.9401016,688.4956055,2614.2180176,84.3987808,2024-06-20 05:40:00
2.410677,66.7044373,0.0,36.388649,52.9024963,911.7166748,2838.986084,84.3303604,2024-06-20 05:50:00
2.4242992,66.2730103,0.0,36.286953,52.8648949,1134.9377441,3063.7541504,84.2907562,2024-06-20 06:00:00
2.389003,65.8415833,0.0,36.185257,52.8272896,1358.1586914,3288.5224609,84.2779465,2024-06-20 06:10:00
2.354327,65.4101563,0.0,36.0835609,52.7896843,1493.7633057,3420.3054199,84.2491913,2024-06-20 06:20:00
2.32251,64.9787216,0.0,35.9818687,52.752079,1602.1945801,3535.2407227,84.2717209,2024-06-20 06:30:00
2.290693,64.5472946,0.0,35.8801727,52.7144775,1710.6258545,3631.0266113,84.2616348,2024-06-20 06:40:00
2.2617803,64.1158676,0.0,35.7784767,52.6768723,1740.2744141,3677.5585938,84.1052628,2024-06-20 06:50:00
2.266691,63.6844406,0.0,35.6767807,52.639267,1769.6502686,3724.090332,84.186348,2024-06-20 07:00:00
2.2244411,63.2530136,0.0,35.5750847,52.6016617,1799.026001,3720.2890625,84.0999985,2024-06-20 07:10:00
2.1660354,62.8215866,0.0,35.4912033,52.5640602,1803.454834,3723.1625977,84.1999969,2024-06-20 07:20:00
2.1057322,62.3901596,0.0,35.457592,52.5264549,1801.5151367,3726.0361328,84.1999969,2024-06-20 07:30:00
2.045429,61.9587326,0.0,35.4239769,52.4888496,1799.5755615,3728.9099121,84.2817307,2024-06-20 07:40:00
1.9644798,61.5273018,0.0,35.3903656,52.4512444,1797.6358643,3731.7834473,84.2104874,2024-06-20 07:50:00
1.9174631,61.0958748,0.0,35.3567505,52.4136429,1795.696167,3734.6569824,84.2818985,2024-06-20 08:00:00
